,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,clusters,cluster
10389,38.0,3,7,0.19,2,0,0,pink
10390,110.0,5,0,0.72,1,0,0,pink
10391,48.0,4,14,0.4,2,0,0,pink
10392,275.0,2,5,0.14,14,310,1,purple
10393,209.0,2,1,0.51,14,311,1,purple
10394,91.0,4,116,3.31,2,138,0,pink
10395,90.0,3,49,1.41,1,252,1,purple
10396,40.0,4,1,0.03,1,0,0,pink
10397,70.0,4,105,3.06,2,138,0,pink
10398,45.0,2,46,1.32,13,336,1,purple
10399,65.0,2,57,1.67,1,0,0,pink
10400,600.0,2,0,0.72,2,365,1,purple
10401,149.0,2,41,1.24,1,222,1,purple
10402,40.0,2,1,0.03,1,0,0,pink
10403,168.0,2,4,0.11,1,0,0,pink
10404,46.0,2,4,0.11,3,365,1,purple
10405,50.0,1,3,0.16,1,0,0,pink
10406,30.0,1,4,0.11,1,0,0,pink
10407,25.0,5,5,0.14,1,0,0,pink
10408,60.0,1,139,3.84,2,73,0,pink
10409,69.0,1,107,3.06,1,33,0,pink
10410,80.0,2,44,1.26,1,123,0,pink
10411,87.0,1,5,0.15,1,0,0,pink
10412,17.0,2,25,0.71,1,0,0,pink
10413,58.0,4,9,0.33,1,0,0,pink
10414,45.0,1,14,0.39,1,0,0,pink
10415,56.0,3,0,0.72,1,0,0,pink
10416,150.0,4,3,0.12,1,0,0,pink
10417,20.0,40,12,0.34,1,0,0,pink
10418,129.0,3,25,0.73,1,24,0,pink
10419,13.0,10,0,0.72,1,0,0,pink
10420,140.0,2,15,0.51,4,124,0,pink
10421,85.0,28,0,0.72,1,0,0,pink
10422,65.0,7,1,0.03,1,0,0,pink
10423,28.0,3,22,0.8,1,0,0,pink
10424,30.0,5,2,0.06,1,0,0,pink
10425,65.0,2,21,0.68,1,0,0,pink
10426,250.0,2,74,2.16,3,123,1,purple
10427,60.0,4,6,0.23,1,0,0,pink
10428,37.0,1,92,2.64,2,2,0,pink
10429,95.0,3,3,0.08,1,0,0,pink
10430,249.0,4,0,0.72,1,0,0,pink
10431,80.0,4,1,0.03,1,0,0,pink
10432,35.0,7,3,0.11,1,0,0,pink
10433,24.0,4,4,0.11,1,8,0,pink
10434,30.0,4,8,0.22,1,0,0,pink
10435,99.0,1,174,4.89,2,61,0,pink
10436,75.0,3,8,0.31,1,0,0,pink
10437,35.0,2,18,0.49,1,0,0,pink
10438,70.0,1,4,0.11,2,40,0,pink
10439,128.0,3,7,0.33,1,0,0,pink
10440,60.0,5,14,0.45,2,0,0,pink
10441,75.0,3,0,0.72,1,0,0,pink
10442,100.0,1,62,1.97,1,34,0,pink
10443,220.0,4,18,0.55,1,348,1,purple
10444,257.0,3,12,0.53,6,245,1,purple
10445,123.0,1,130,3.63,6,348,1,purple
10446,64.0,1,13,0.37,5,173,1,purple
10447,59.0,1,28,0.77,5,175,1,purple
10448,78.0,1,38,1.11,5,169,1,purple
10449,31.0,6,4,0.11,1,193,1,purple
10450,100.0,2,13,0.37,3,0,0,pink
10451,90.0,5,5,0.14,1,333,1,purple
10452,31.0,1,18,0.69,2,361,1,purple
10453,30.0,30,32,0.9,1,0,0,pink
10454,35.0,5,11,0.31,3,224,1,purple
10455,30.0,2,1,0.03,2,260,1,purple
10456,28.0,2,2,0.06,1,0,0,pink
10457,85.0,6,3,0.14,1,193,1,purple
10458,120.0,3,23,0.63,1,121,0,pink
10459,89.0,1,67,1.88,5,177,1,purple
10460,39.0,10,4,0.11,1,12,0,pink
10461,44.0,2,13,0.39,2,254,1,purple
10462,50.0,14,15,0.43,1,0,0,pink
10463,150.0,2,1,0.03,1,87,0,pink
10464,35.0,2,22,0.62,2,82,0,pink
10465,40.0,2,11,0.31,1,0,0,pink
10466,70.0,2,45,1.96,1,212,1,purple
10467,177.0,1,111,3.07,13,251,1,purple
10468,114.0,3,28,1.47,1,64,0,pink
10469,50.0,7,2,0.06,1,89,0,pink
10470,119.0,2,63,1.84,1,239,1,purple
10471,56.0,1,28,0.81,1,89,0,pink
10472,35.0,2,5,0.14,1,0,0,pink
10473,30.0,1,27,0.78,4,134,0,pink
10474,30.0,1,16,0.46,4,134,0,pink
10475,30.0,1,16,0.44,1,0,0,pink
10476,160.0,10,2,0.05,1,365,1,purple
10477,28.0,1,94,2.59,2,26,0,pink
10478,30.0,3,5,0.14,1,0,0,pink
10479,70.0,6,4,0.11,1,48,0,pink
10480,85.0,3,20,0.55,1,330,1,purple
10481,30.0,1,2,0.06,1,0,0,pink
10482,74.0,3,21,0.58,1,1,0,pink
10483,73.0,2,1,0.03,2,0,0,pink
10484,28.0,5,17,0.82,1,18,0,pink
10485,80.0,7,20,0.55,1,0,0,pink
10486,55.0,4,1,0.03,1,0,0,pink
10487,50.0,5,6,0.18,1,16,0,pink
10488,50.0,3,1,0.03,1,0,0,pink
10489,80.0,1,4,0.12,1,80,0,pink
10490,60.0,2,9,0.25,1,0,0,pink
10491,59.0,2,37,1.08,1,68,0,pink
10492,120.0,3,2,0.06,1,43,0,pink
10493,50.0,4,1,0.05,1,0,0,pink
10494,122.0,1,70,1.99,11,326,1,purple
10495,25.0,5,89,3.5,1,0,0,pink
10496,55.0,5,13,0.37,1,0,0,pink
10497,70.0,1,21,0.61,1,0,0,pink
10498,499.0,60,0,0.72,1,217,1,purple
10499,45.0,2,22,0.68,1,0,0,pink
10500,52.0,3,39,1.21,1,0,0,pink
10501,40.0,1,0,0.72,3,0,0,pink
10502,79.0,4,10,0.39,1,0,0,pink
10503,21.0,10,2,0.06,1,0,0,pink
10504,26.0,2,50,1.47,2,0,0,pink
10505,45.0,2,184,5.09,5,308,1,purple
10506,35.0,1,150,4.16,1,227,1,purple
10507,25.0,3,2,0.07,1,0,0,pink
10508,22.0,2,104,3.38,5,249,1,purple
10509,58.0,2,21,0.6,1,90,0,pink
10510,40.0,2,5,0.14,1,0,0,pink
10511,40.0,90,2,0.11,2,315,1,purple
10512,40.0,2,0,0.72,1,86,0,pink
10513,200.0,14,2,0.06,1,179,1,purple
10514,38.0,2,151,4.22,5,321,1,purple
10515,82.0,5,4,0.13,1,0,0,pink
10516,39.0,30,3,0.28,18,346,1,purple
10517,30.0,2,5,0.2,2,0,0,pink
10518,96.0,5,14,0.39,1,0,0,pink
10519,52.0,5,63,1.81,2,89,0,pink
10520,70.0,6,20,0.57,1,0,0,pink
10521,92.0,1,0,0.72,5,0,0,pink
10522,85.0,2,10,0.29,1,64,0,pink
10523,120.0,5,3,0.11,2,365,1,purple
10524,79.0,1,2,0.16,5,358,1,purple
10525,92.0,1,0,0.72,5,346,1,purple
10526,180.0,2,12,0.34,1,58,0,pink
10527,32.0,4,13,0.39,1,7,0,pink
10528,146.0,2,22,0.7,20,345,1,purple
10529,146.0,1,30,0.94,20,347,1,purple
10530,95.0,1,32,0.92,20,348,1,purple
10531,104.0,1,39,1.49,20,333,1,purple
10532,137.0,1,40,1.21,20,337,1,purple
10533,125.0,1,47,1.46,20,331,1,purple
10534,103.0,1,60,1.76,20,290,1,purple
10535,108.0,1,67,2.03,20,303,1,purple
10536,89.0,1,17,0.64,20,343,1,purple
10537,103.0,1,49,1.56,20,328,1,purple
10538,128.0,1,41,1.19,20,326,1,purple
10539,136.0,1,37,1.1,20,332,1,purple
10540,107.0,2,57,1.62,20,331,1,purple
10541,106.0,1,44,1.74,20,323,1,purple
10542,150.0,3,6,0.17,1,8,0,pink
10543,35.0,2,5,0.14,1,0,0,pink
10544,45.0,45,0,0.72,1,89,0,pink
10545,60.0,5,45,1.29,2,52,0,pink
10546,29.0,2,11,0.46,1,0,0,pink
10547,38.0,5,53,1.53,1,107,0,pink
10548,40.0,2,8,0.29,1,84,0,pink
10549,40.0,3,42,1.17,1,0,0,pink
10550,34.0,2,8,0.23,1,5,0,pink
10551,39.0,90,0,0.72,1,195,1,purple
10552,24.0,4,151,4.27,1,19,0,pink
10553,145.0,3,16,0.46,2,0,0,pink
10554,89.0,3,85,2.39,1,0,0,pink
10555,110.0,1,3,0.08,1,0,0,pink
10556,35.0,3,70,1.99,1,1,0,pink
10557,120.0,1,14,0.46,1,0,0,pink
10558,41.0,3,4,0.11,1,0,0,pink
10559,35.0,1,4,0.11,1,148,0,pink
10560,60.0,14,2,0.11,1,0,0,pink
10561,33.0,5,6,0.28,1,192,1,purple
10562,35.0,1,255,7.1,1,315,1,purple
10563,66.0,3,114,3.26,10,346,1,purple
10564,47.0,90,88,2.46,4,83,0,pink
10565,57.0,2,14,0.39,1,89,0,pink
10566,75.0,4,9,0.25,1,0,0,pink
10567,39.0,3,43,1.22,1,86,0,pink
10568,87.0,2,24,0.7,1,0,0,pink
10569,20.0,2,5,0.14,1,0,0,pink
10570,79.0,60,88,2.48,1,190,1,purple
10571,42.0,1,224,6.27,1,41,0,pink
10572,99.0,3,1,0.03,1,0,0,pink
10573,33.0,7,2,0.06,1,0,0,pink
10574,195.0,10,2,0.11,1,166,1,purple
10575,90.0,4,10,0.29,1,0,0,pink
10576,42.0,1,28,0.93,1,273,1,purple
10577,67.0,5,3,0.14,1,0,0,pink
10578,74.0,6,0,0.72,1,0,0,pink
10579,28.0,1,2,0.06,2,0,0,pink
10580,106.0,1,220,6.65,1,278,1,purple
10581,45.0,10,1,0.03,1,0,0,pink
10582,141.0,2,0,0.72,1,0,0,pink
10583,200.0,5,100,3.05,4,261,1,purple
10584,35.0,4,0,0.72,3,364,1,purple
10585,78.0,3,23,0.65,1,0,0,pink
10586,30.0,4,1,0.03,1,0,0,pink
10587,90.0,2,34,0.97,1,0,0,pink
10588,39.0,3,1,0.03,1,0,0,pink
10589,50.0,6,4,0.11,1,0,0,pink
10590,20.0,2,0,0.72,1,0,0,pink
10591,23.0,7,5,0.18,1,0,0,pink
10592,49.0,3,23,0.78,1,0,0,pink
10593,38.0,2,8,0.33,1,0,0,pink
10594,69.0,7,2,0.06,1,177,1,purple
10595,20.0,1,7,0.22,2,0,0,pink
10596,35.0,7,8,0.33,1,0,0,pink
10597,120.0,5,7,0.19,1,0,0,pink
10598,69.0,7,9,0.25,1,0,0,pink
10599,106.0,2,39,1.09,1,0,0,pink
10600,98.0,1,171,4.83,2,39,0,pink
10601,50.0,1,10,0.28,1,364,1,purple
10602,39.0,30,3,0.12,17,347,1,purple
10603,29.0,2,2,0.06,1,0,0,pink
10604,100.0,2,10,0.31,1,8,0,pink
10605,75.0,5,13,0.44,1,350,1,purple
10606,90.0,1,50,1.5,1,239,1,purple
10607,42.0,3,4,0.13,1,0,0,pink
10608,78.0,6,4,0.17,1,0,0,pink
10609,37.0,2,29,0.81,1,69,0,pink
10610,35.0,3,0,0.72,3,54,0,pink
10611,18.0,5,0,0.72,1,0,0,pink
10612,29.0,5,3,0.09,2,0,0,pink
10613,79.0,183,15,0.43,2,0,0,pink
10614,65.0,2,3,0.09,1,86,0,pink
10615,30.0,2,7,0.2,1,35,0,pink
10616,70.0,3,4,0.12,1,0,0,pink
10617,70.0,3,16,0.46,2,8,0,pink
10618,21.0,1,50,1.4,49,169,1,purple
10619,55.0,7,2,0.06,2,16,0,pink
10620,60.0,1,6,0.18,1,0,0,pink
10621,180.0,3,3,0.08,1,8,0,pink
10622,140.0,5,9,0.25,1,0,0,pink
10623,68.0,30,11,0.46,1,0,0,pink
10624,45.0,2,2,0.06,1,0,0,pink
10625,39.0,3,2,0.06,1,0,0,pink
10626,50.0,1,6,0.17,1,0,0,pink
10627,100.0,5,6,0.17,1,0,0,pink
10628,149.0,2,48,1.35,76,160,1,purple
10629,115.0,2,9,0.34,1,0,0,pink
10630,35.0,1,0,0.72,1,0,0,pink
10631,27.0,1,7,0.21,1,0,0,pink
10632,32.0,30,4,0.14,2,334,1,purple
10633,21.0,3,0,0.72,2,0,0,pink
10634,24.0,1,98,2.79,1,275,1,purple
10635,38.0,1,71,2.04,1,71,0,pink
10636,30.0,3,6,0.17,1,0,0,pink
10637,234.0,2,76,2.31,12,330,1,purple
10638,90.0,4,20,0.63,1,5,0,pink
10639,58.0,1,64,1.84,1,74,0,pink
10640,20.0,3,42,1.19,2,0,0,pink
10641,127.0,1,21,0.7,6,361,1,purple
10642,138.0,1,5,0.16,6,348,1,purple
10643,149.0,1,3,0.09,6,357,1,purple
10644,160.0,1,0,0.72,6,328,1,purple
10645,199.0,1,0,0.72,6,344,1,purple
10646,80.0,4,1,0.03,1,0,0,pink
10647,33.0,3,14,0.48,1,0,0,pink
10648,101.0,4,1,0.03,1,0,0,pink
10649,49.0,2,10,0.29,3,334,1,purple
10650,30.0,3,14,0.39,1,0,0,pink
10651,75.0,2,2,0.06,1,0,0,pink
10652,29.0,4,12,0.34,1,63,0,pink
10653,100.0,1,0,0.72,2,0,0,pink
10654,50.0,1,5,0.18,2,0,0,pink
10655,36.0,1,25,0.7,1,12,0,pink
10656,25.0,3,21,0.91,1,0,0,pink
10657,45.0,3,7,0.25,1,363,1,purple
10658,29.0,1,69,1.95,2,27,0,pink
10659,71.0,5,6,0.17,1,179,1,purple
10660,73.0,5,5,0.19,1,0,0,pink
10661,152.0,1,43,1.2,1,62,0,pink
10662,33.0,2,13,0.38,1,0,0,pink
10663,18.0,3,4,0.11,1,0,0,pink
10664,275.0,2,29,0.85,4,306,1,purple
10665,50.0,2,12,0.34,1,0,0,pink
10666,39.0,21,8,0.68,3,238,1,purple
10667,68.0,2,2,0.08,1,87,0,pink
10668,30.0,1,5,0.14,2,36,0,pink
10669,25.0,2,3,0.09,1,0,0,pink
10670,169.0,3,10,0.37,1,0,0,pink
10671,59.0,5,14,0.41,3,224,1,purple
10672,63.0,1,3,0.09,3,335,1,purple
10673,56.0,2,18,0.57,1,0,0,pink
10674,118.0,3,17,0.52,1,316,1,purple
10675,73.0,4,116,3.38,2,50,0,pink
10676,40.0,1,2,0.06,1,179,1,purple
10677,90.0,2,23,0.77,1,57,0,pink
10678,105.0,2,13,0.44,1,20,0,pink
10679,450.0,1,1,0.03,1,0,0,pink
10680,25.0,2,6,0.17,1,103,0,pink
10681,36.0,2,22,0.62,1,224,1,purple
10682,100.0,5,28,0.8,1,5,0,pink
10683,119.0,4,9,0.26,1,29,0,pink
10684,60.0,5,4,0.11,1,0,0,pink
10685,39.0,3,5,0.14,1,348,1,purple
10686,50.0,1,10,0.28,1,0,0,pink
10687,166.0,2,46,1.32,1,326,1,purple
10688,30.0,1,3,0.09,1,0,0,pink
10689,35.0,6,0,0.72,1,0,0,pink
10690,58.0,1,3,0.09,2,341,1,purple
10691,25.0,1,342,9.66,1,336,1,purple
10692,18.0,1,12,0.34,2,0,0,pink
10693,96.0,2,11,0.5,1,23,0,pink
10694,48.0,2,16,0.61,1,0,0,pink
10695,28.0,3,2,0.06,1,0,0,pink
10696,45.0,2,4,0.12,1,0,0,pink
10697,191.0,2,18,0.53,1,0,0,pink
10698,134.0,3,20,0.68,6,361,1,purple
10699,22.0,1,3,0.09,1,0,0,pink
10700,143.0,1,6,0.17,1,0,0,pink
10701,29.0,1,60,1.71,1,0,0,pink
10702,139.0,2,72,2.15,1,319,1,purple
10703,30.0,9,1,0.03,1,0,0,pink
10704,54.0,20,3,0.09,1,0,0,pink
10705,35.0,10,6,0.35,1,0,0,pink
10706,128.0,1,157,4.62,18,130,1,purple
10707,99.0,6,2,0.06,1,0,0,pink
10708,83.0,2,7,0.2,1,0,0,pink
10709,145.0,6,3,0.09,2,270,1,purple
10710,18.0,1,5,0.14,1,0,0,pink
10711,94.0,3,5,0.15,1,158,1,purple
10712,255.0,1,79,2.41,13,139,1,purple
10713,40.0,4,0,0.72,1,0,0,pink
10714,25.0,2,44,1.25,1,0,0,pink
10715,35.0,3,1,0.03,1,0,0,pink
10716,44.0,50,10,0.59,1,0,0,pink
10717,50.0,2,4,0.12,1,325,1,purple
10718,36.0,3,2,0.06,1,0,0,pink
10719,75.0,1,3,0.1,1,10,0,pink
10720,30.0,90,1,0.03,2,162,1,purple
10721,27.0,2,9,0.26,1,0,0,pink
10722,28.0,14,4,0.22,1,0,0,pink
10723,160.0,3,29,1.55,1,87,0,pink
10724,69.0,4,1,0.03,1,0,0,pink
10725,39.0,2,18,0.52,2,40,0,pink
10726,145.0,1,0,0.72,1,365,1,purple
10727,60.0,4,2,0.06,1,0,0,pink
10728,95.0,5,14,0.41,1,0,0,pink
10729,50.0,4,55,1.65,1,171,1,purple
10730,110.0,5,2,0.06,1,0,0,pink
10731,35.0,2,51,1.44,1,50,0,pink
10732,60.0,5,2,0.06,1,0,0,pink
10733,75.0,4,6,0.22,1,0,0,pink
10734,55.0,2,52,1.52,1,100,0,pink
10735,70.0,5,5,0.18,1,0,0,pink
10736,400.0,3,9,0.38,2,0,0,pink
10737,86.0,5,25,0.73,1,9,0,pink
10738,76.0,5,10,0.29,1,88,0,pink
10739,15.0,19,1,0.03,1,0,0,pink
10740,39.0,3,9,0.26,1,0,0,pink
10741,45.0,3,2,0.06,1,0,0,pink
10742,90.0,2,4,0.13,4,140,0,pink
10743,45.0,2,12,0.34,1,40,0,pink
10744,100.0,4,8,0.43,1,6,0,pink
10745,35.0,4,8,0.24,1,0,0,pink
10746,40.0,1,3,0.08,1,0,0,pink
10747,27.0,2,30,1.11,2,0,0,pink
10748,120.0,2,3,0.09,1,0,0,pink
10749,75.0,6,23,23.0,1,8,0,pink
10750,21.0,3,21,0.61,1,315,1,purple
10751,45.0,1,7,0.2,1,85,0,pink
10752,140.0,2,0,0.72,1,0,0,pink
10753,40.0,1,24,0.69,1,89,0,pink
10754,30.0,3,17,0.49,1,119,0,pink
10755,70.0,2,12,0.52,1,0,0,pink
10756,35.0,4,6,0.17,1,130,0,pink
10757,131.0,3,22,0.66,1,239,1,purple
10758,48.0,2,2,0.06,1,1,0,pink
10759,38.0,4,33,0.95,1,268,1,purple
10760,85.0,3,8,0.33,1,0,0,pink
10761,95.0,2,1,0.03,2,0,0,pink
10762,159.0,3,6,0.19,1,0,0,pink
10763,40.0,2,9,0.26,1,0,0,pink
10764,30.0,2,6,0.23,1,0,0,pink
10765,72.0,1,20,0.57,2,70,0,pink
10766,42.0,1,3,0.09,1,0,0,pink
10767,40.0,2,87,2.52,2,0,0,pink
10768,39.0,1,98,2.84,1,71,0,pink
10769,39.0,1,0,0.72,2,346,1,purple
10770,66.0,2,0,0.72,1,0,0,pink
10771,33.0,1,1,0.04,2,362,1,purple
10772,50.0,7,3,0.09,1,87,0,pink
10773,57.0,2,13,0.37,1,89,0,pink
10774,60.0,7,5,0.16,2,0,0,pink
10775,223.0,1,5,0.14,1,0,0,pink
10776,16.0,2,55,1.64,1,42,0,pink
10777,115.0,3,19,0.55,1,0,0,pink
10778,40.0,2,81,2.35,1,38,0,pink
10779,80.0,2,2,0.06,1,0,0,pink
10780,64.0,1,90,2.67,8,338,1,purple
10781,100.0,5,6,0.29,1,0,0,pink
10782,55.0,1,62,1.85,8,340,1,purple
10783,45.0,2,9,0.26,1,0,0,pink
10784,76.0,1,95,2.75,8,341,1,purple
10785,56.0,1,70,2.07,8,338,1,purple
10786,54.0,1,84,2.47,8,334,1,purple
10787,83.0,1,131,3.84,8,332,1,purple
10788,140.0,1,1,0.03,1,0,0,pink
10789,55.0,1,72,2.11,8,340,1,purple
10790,149.0,5,3,0.09,1,0,0,pink
10791,100.0,2,11,0.32,1,0,0,pink
10792,55.0,1,64,1.94,8,336,1,purple
10793,60.0,3,3,0.09,1,193,1,purple
10794,90.0,3,5,0.15,1,0,0,pink
10795,33.0,1,1,0.11,2,0,0,pink
10796,35.0,2,50,1.45,1,27,0,pink
10797,40.0,3,17,0.49,1,8,0,pink
10798,22.0,20,2,0.06,1,0,0,pink
10799,60.0,2,3,0.09,1,0,0,pink
10800,25.0,1,143,4.12,1,33,0,pink
10801,75.0,5,1,0.04,1,79,0,pink
10802,83.0,2,17,0.49,1,0,0,pink
10803,65.0,1,8,0.23,2,0,0,pink
10804,80.0,3,8,0.31,1,0,0,pink
10805,43.0,1,7,0.24,1,10,0,pink
10806,209.0,4,9,0.29,1,144,1,purple
10807,130.0,180,1,0.03,1,363,1,purple
10808,28.0,3,11,0.32,1,0,0,pink
10809,30.0,3,3,0.09,1,0,0,pink
10810,75.0,7,5,0.14,1,203,1,purple
10811,149.0,2,3,0.11,1,0,0,pink
10812,18.0,2,4,0.12,1,0,0,pink
10813,45.0,5,2,0.06,2,0,0,pink
10814,50.0,1,20,0.75,1,354,1,purple
10815,74.0,2,3,0.09,1,0,0,pink
10816,89.0,3,21,0.79,1,80,0,pink
10817,50.0,12,9,0.41,1,1,0,pink
10818,80.0,90,59,1.79,6,103,0,pink
10819,45.0,2,7,0.2,1,0,0,pink
10820,40.0,2,4,0.12,1,0,0,pink
10821,46.0,3,33,1.03,2,0,0,pink
10822,27.0,1,10,0.29,2,0,0,pink
10823,89.0,2,11,0.32,2,365,1,purple
10824,25.0,5,5,0.14,2,0,0,pink
10825,100.0,7,3,0.09,1,0,0,pink
10826,44.0,2,3,0.09,1,0,0,pink
10827,90.0,30,14,0.52,1,0,0,pink
10828,45.0,1,0,0.72,2,303,1,purple
10829,54.0,2,5,0.16,2,0,0,pink
10830,105.0,1,150,4.73,3,331,1,purple
10831,46.0,1,211,6.1,1,70,0,pink
10832,170.0,2,7,0.21,1,0,0,pink
10833,78.0,1,5,0.17,1,0,0,pink
10834,40.0,2,35,1.17,1,0,0,pink
10835,30.0,2,34,0.98,1,42,0,pink
10836,40.0,1,12,0.48,1,9,0,pink
10837,90.0,7,0,0.72,1,83,0,pink
10838,79.0,2,54,1.57,1,36,0,pink
10839,64.0,3,3,0.13,1,0,0,pink
10840,47.0,3,3,0.09,2,352,1,purple
10841,11.0,5,9,0.26,1,0,0,pink
10842,35.0,2,134,3.84,5,336,1,purple
10843,34.0,1,33,1.29,2,348,1,purple
10844,29.0,2,54,1.56,1,0,0,pink
10845,30.0,3,20,0.58,1,0,0,pink
10846,49.0,1,19,0.58,1,130,0,pink
10847,45.0,2,13,0.38,2,0,0,pink
10848,80.0,4,1,0.03,1,87,0,pink
10849,33.0,6,12,0.54,2,0,0,pink
10850,31.0,1,85,2.45,1,338,1,purple
10851,73.0,3,58,1.69,2,0,0,pink
10852,20.0,1,3,0.09,1,0,0,pink
10853,35.0,3,1,0.03,1,0,0,pink
10854,30.0,15,4,0.12,1,0,0,pink
10855,185.0,1,0,0.72,4,364,1,purple
10856,65.0,3,6,0.25,1,0,0,pink
10857,199.0,2,58,1.95,44,315,1,purple
10858,119.0,1,23,0.89,3,167,1,purple
10859,70.0,3,35,1.08,1,0,0,pink
10860,129.0,1,2,0.08,3,172,1,purple
10861,159.0,1,0,0.72,3,172,1,purple
10862,45.0,3,3,0.09,1,0,0,pink
10863,29.0,2,44,1.28,1,0,0,pink
10864,43.0,1,57,1.82,1,0,0,pink
10865,79.0,3,7,0.26,1,0,0,pink
10866,45.0,2,39,1.13,2,0,0,pink
10867,40.0,1,3,0.09,1,0,0,pink
10868,23.0,1,2,0.06,1,0,0,pink
10869,40.0,8,1,0.05,1,0,0,pink
10870,45.0,2,2,0.06,1,0,0,pink
10871,12.0,28,1,0.03,4,334,1,purple
10872,60.0,2,50,1.69,1,52,0,pink
10873,75.0,30,7,0.24,25,301,1,purple
10874,240.0,2,9,0.26,1,0,0,pink
10875,75.0,7,27,0.85,5,232,1,purple
10876,76.0,7,25,1.11,5,324,1,purple
10877,72.0,3,30,0.88,1,0,0,pink
10878,25.0,2,4,0.13,1,0,0,pink
10879,45.0,7,2,0.06,1,0,0,pink
10880,12.0,28,1,0.04,4,90,0,pink
10881,40.0,2,3,0.09,1,181,1,purple
10882,20.0,1,6,0.17,1,0,0,pink
10883,35.0,5,2,1.87,1,186,1,purple
10884,48.0,1,218,6.34,1,315,1,purple
10885,80.0,3,79,2.29,1,0,0,pink
10886,30.0,14,44,1.28,1,29,0,pink
10887,55.0,3,2,0.06,1,0,0,pink
10888,115.0,1,9,0.7,3,355,1,purple
10889,125.0,1,2,0.07,3,363,1,purple
10890,135.0,1,2,0.18,3,362,1,purple
10891,120.0,2,0,0.72,1,0,0,pink
10892,50.0,1,7,0.24,1,0,0,pink
10893,32.0,1,167,4.85,1,124,0,pink
10894,153.0,5,21,0.83,7,312,1,purple
10895,35.0,1,0,0.72,1,0,0,pink
10896,48.0,2,47,1.36,1,350,1,purple
10897,50.0,2,3,0.09,1,0,0,pink
10898,69.0,1,13,0.37,2,0,0,pink
10899,73.0,60,0,0.72,10,111,0,pink
10900,80.0,1,1,0.03,1,0,0,pink
10901,40.0,2,13,0.39,1,0,0,pink
10902,17.0,6,7,0.28,1,0,0,pink
10903,100.0,4,10,0.37,4,331,1,purple
10904,24.0,90,2,0.1,12,255,1,purple
10905,45.0,1,14,0.41,1,224,1,purple
10906,51.0,4,2,0.09,4,56,0,pink
10907,25.0,90,2,0.17,12,23,0,pink
10908,60.0,180,0,0.72,12,168,1,purple
10909,70.0,1,1,0.03,1,364,1,purple
10910,41.0,30,2,0.15,3,162,1,purple
10911,27.0,2,2,0.06,1,0,0,pink
10912,105.0,3,12,0.39,1,0,0,pink
10913,28.0,4,27,0.88,1,0,0,pink
10914,44.0,1,6,0.2,1,74,0,pink
10915,140.0,4,10,0.32,1,0,0,pink
10916,61.0,2,10,0.29,1,0,0,pink
10917,45.0,3,2,0.06,1,0,0,pink
10918,55.0,4,2,0.06,4,331,1,purple
10919,35.0,3,78,2.29,1,63,0,pink
10920,98.0,3,12,0.64,1,0,0,pink
10921,90.0,14,0,0.72,1,0,0,pink
10922,300.0,20,2,0.06,1,86,0,pink
10923,250.0,1,13,0.48,4,0,0,pink
10924,46.0,1,17,0.51,1,0,0,pink
10925,60.0,5,3,0.09,1,173,1,purple
10926,91.0,1,177,5.32,18,126,0,pink
10927,132.0,1,155,4.56,18,126,0,pink
10928,45.0,2,10,0.29,1,0,0,pink
10929,25.0,1,25,0.78,1,0,0,pink
10930,27.0,21,13,0.38,3,51,0,pink
10931,205.0,1,0,0.72,4,363,1,purple
10932,22.0,14,8,0.31,1,0,0,pink
10933,30.0,2,7,0.36,1,0,0,pink
10934,70.0,7,2,0.11,1,0,0,pink
10935,225.0,1,1,0.04,4,365,1,purple
10936,245.0,1,0,0.72,4,365,1,purple
10937,81.0,7,507,15.81,2,359,1,purple
10938,70.0,2,6,0.18,1,24,0,pink
10939,42.0,2,15,0.46,1,89,0,pink
10940,91.0,7,244,7.67,8,170,1,purple
10941,110.0,7,0,0.72,8,162,1,purple
10942,90.0,2,16,0.48,1,33,0,pink
10943,150.0,3,22,0.66,1,9,0,pink
10944,69.0,4,11,0.33,1,0,0,pink
10945,161.0,2,2,0.09,6,304,1,purple
10946,35.0,2,27,0.79,2,74,0,pink
10947,50.0,1,48,1.41,1,285,1,purple
10948,35.0,3,32,0.93,1,0,0,pink
10949,98.0,7,23,0.75,8,171,1,purple
10950,50.0,2,14,0.43,1,0,0,pink
10951,180.0,2,66,1.93,1,0,0,pink
10952,122.0,7,0,0.72,8,163,1,purple
10953,207.0,2,96,2.86,1,0,0,pink
10954,56.0,1,36,1.04,1,40,0,pink
10955,84.0,4,15,0.66,6,72,0,pink
10956,95.0,7,16,1.17,6,46,0,pink
10957,108.0,7,1,0.03,6,27,0,pink
10958,65.0,2,70,2.05,1,293,1,purple
10959,49.0,2,27,0.8,1,9,0,pink
10960,25.0,3,4,0.12,1,0,0,pink
10961,41.0,30,6,0.19,18,346,1,purple
10962,33.0,6,9,0.3,1,0,0,pink
10963,79.0,4,1,0.03,1,4,0,pink
10964,64.0,3,94,2.78,4,4,0,pink
10965,62.0,1,2,0.06,1,0,0,pink
10966,60.0,4,7,0.21,1,0,0,pink
10967,32.0,1,9,0.27,1,0,0,pink
10968,129.0,1,150,4.39,18,130,1,purple
10969,25.0,10,2,0.06,1,0,0,pink
